reg_no,batch_code,p1s1,p2s1,p3s1,ts1,as1,gs1,p1s2,p2s2,ts2,as2,gs2,p1s3,p2s3,ts3,as3,gs3,tot,avg,grade,centre,pre_reg_no,session,certi_no,certi_date,trans_no,trans_date,USER,Remarks,EXAM_APPEAR
YS-N24/47-4500109/2016,33,,,,,,,,,,,,,,,,,,,,N24,YS-N24/45-4500109/2015,47,,,,,,,
YS-N24/47-4500110/2016,33,,,,,,,,,,,,,,,,,,,,N24,YS-N24/45-4500110/2015,47,,,,,,,
YS-N24/47-4500074/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/45-4500074/2015,47,,,,,,,
YS-N24/47-4500024/2016,35,,68.0,29.0,,,,29.0,27.0,,,,,,,,,153.0,76.0,B+,N24,YS-N24/45-4500024/2015,47,WB1000421260,12/12/2016,,,,,JUL#2016
YS-N24/47-4500022/2016,35,,50.0,22.0,,,,46.0,27.0,,,,,,,,,145.0,72.0,B+,N24,YS-N24/45-4500022/2015,47,WB1000421474,16/12/2016,,,,,JUL#2016
YS-N24/47-4500192/2016,35,,52.0,22.0,,,,44.0,27.0,,,,,,,,,145.0,72.0,B+,N24,YS-N24/45-4500192/2015,47,WB1000420282,20/12/2016,,,,,JUL#2016
YS-N24/47-4500023/2016,35,,52.0,22.0,,,,53.0,26.0,,,,,,,,,153.0,76.0,B+,N24,YS-N24/45-4500023/2015,47,WB1000421336,30/10/2017,,,,,JUL#2016
YS-N24/47-4500046/2016,35,,48.0,20.0,,,,46.0,27.0,,,,,,,,,141.0,70.0,B+,N24,YS-N24/45-4500046/2015,47,WB1000420004,14/12/2016,,,,,JUL#2016
YS-N24/47-4500042/2016,35,,48.0,20.0,,,,51.0,24.0,,,,,,,,,143.0,72.0,B+,N24,YS-N24/45-4500042/2015,47,WB1000424104,24/03/2017,,,,,JUL#2016
YS-N24/47-4300614/2016,35,,48.0,20.0,,,,35.0,26.0,,,,,,,,,129.0,64.0,B,N24,YS-N24/43-4300614/2015,47,WB1000419984,17/01/2017,,,,,JUL#2016
YS-N24/47-3900631/2016,35,,50.0,22.0,,,,36.0,27.0,,,,,,,,,135.0,68.0,B,N24,YS-N24/39-3900631/2014,47,WB1000419942,17/01/2017,,,,,JUL#2016
YS-N24/47-4500084/2016,35,,57.0,24.0,,,,50.0,28.0,,,,,,,,,159.0,80.0,A,N24,YS-N24/45-4500084/2015,47,WB1000419872,06/04/2017,,,,,JUL#2016
YS-N24/47-4500082/2016,35,,57.0,24.0,,,,55.0,28.0,,,,,,,,,164.0,82.0,A,N24,YS-N24/45-4500082/2015,47,WB1000419842,02/06/2017,,,,,JUL#2016
YS-N24/47-4500009/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/45-4500009/2015,47,,,,,,,
