reg_no,batch_code,p1s1,p2s1,p3s1,ts1,as1,gs1,p1s2,p2s2,ts2,as2,gs2,p1s3,p2s3,ts3,as3,gs3,tot,avg,grade,centre,pre_reg_no,session,certi_no,certi_date,trans_no,trans_date,USER,Remarks,EXAM_APPEAR
YS-N24/41-3900192/2014,35,82.0,33.0,44.0,159.0,80.0,A,86.0,94.0,180.0,90.0,A+,0.0,0.0,0.0,0.0,,170.0,85.0,A,N24,YS-N24/39-3900192/2014,41,020230,03/05/2017,242/020230,06/04/2015,,,
YS-N24/41-3900116/2014,35,84.0,30.0,46.0,160.0,80.0,A,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,INC,N24,YS-N24/39-3900116/2014,41,,,,,,,
YS-N24/41-3900136/2014,35,68.0,24.0,44.0,136.0,68.0,B,62.0,96.0,158.0,79.0,B+,0.0,0.0,0.0,0.0,,147.0,74.0,B+,N24,YS-N24/39-3900136/2014,41,020239,12/06/2015,251/020239,11/03/2015,,,
YS-N24/41-3900109/2014,35,72.0,29.0,39.0,140.0,70.0,B+,74.0,96.0,170.0,85.0,A,0.0,0.0,0.0,0.0,,155.0,78.0,B+,N24,YS-N24/39-3900109/2014,41,020214,,226/020214,,,,
YS-N24/41-3900163/2014,35,78.0,28.0,44.0,150.0,75.0,B+,56.0,96.0,152.0,76.0,B+,0.0,0.0,0.0,0.0,,151.0,76.0,B+,N24,YS-N24/39-3900163/2014,41,020200,12/06/2015,212/020200,10/03/2015,,,
YS-N24/41-3900103/2014,35,68.0,26.0,42.0,136.0,68.0,B,56.0,86.0,142.0,71.0,B+,0.0,0.0,0.0,0.0,,139.0,70.0,B+,N24,YS-N24/39-3900103/2014,41,020269,,281/020269,,,,
YS-N24/41-3900070/2014,35,56.0,11.0,35.0,102.0,51.0,C,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,INC,N24,YS-N24/39-3900070/2014,41,,,,,,,
YS-N24/41-3900126/2014,35,90.0,32.0,46.0,168.0,84.0,A,66.0,90.0,156.0,78.0,B+,0.0,0.0,0.0,0.0,,162.0,81.0,A,N24,YS-N24/39-3900126/2014,41,,,22,02/03/2015,,,
YS-N24/41-3900138/2014,35,100.0,42.0,48.0,190.0,95.0,A+,94.0,98.0,192.0,96.0,A+,0.0,0.0,0.0,0.0,,191.0,96.0,A+,N24,YS-N24/39-3900138/2014,41,,,64,02/03/2015,,,
YS-N24/41-3900082/2014,35,62.0,19.0,30.0,111.0,56.0,C,48.0,78.0,126.0,63.0,B,0.0,0.0,0.0,0.0,,119.0,60.0,B,N24,YS-N24/39-3900082/2014,41,020225,10/08/2015,237/020225,07/03/2015,,,
