reg_no,batch_code,p1s1,p2s1,p3s1,ts1,as1,gs1,p1s2,p2s2,ts2,as2,gs2,p1s3,p2s3,ts3,as3,gs3,tot,avg,grade,centre,pre_reg_no,session,certi_no,certi_date,trans_no,trans_date,USER,Remarks,EXAM_APPEAR
YS-N24/80-7800006/2025,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/78-7800006/2024,80,,,,,,,
YS-N24/80-7800051/2025,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/78-7800051/2024,80,,,,,,,
YS-N24/80-7800059/2025,32,,,,,,,,,,,,,,,,,,,,N24,YS-N24/78-7800059/2024,80,,,,,,,
YS-N24/80-7800042/2025,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/78-7800042/2024,80,,,,,,,
YS-N24/80-7800018/2025,33,,,,,,,,,,,,,,,,,,,,N24,YS-N24/78-7800018/2024,80,,,,,,,
YS-N24/80-7800019/2025,32,,,,,,,,,,,,,,,,,,,,N24,YS-N24/78-7800019/2024,80,,,,,,,
YS-N24/80-7800069/2025,33,,,,,,,,,,,,,,,,,,,,N24,YS-N24/78-7800069/2024,80,,,,,,,
YS-N24/80-7800079/2025,33,,,,,,,,,,,,,,,,,,,,N24,YS-N24/78-7800079/2024,80,,,,,,,
YS-N24/80-7800080/2025,33,,,,,,,,,,,,,,,,,,,,N24,YS-N24/78-7800080/2024,80,,,,,,,
YS-N24/80-7800035/2025,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/78-7800035/2024,80,,,,,,,
YS-N24/80-7600018/2025,45,,,,,,,,,,,,,,,,,,,,N24,YS-N24/78-7600018/2024,80,,,,,,,
YS-N24/80-7800013/2025,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/78-7800013/2024,80,,,,,,,
YS-N24/80-7800012/2025,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/78-7800012/2024,80,,,,,,,
YS-N24/80-7800014/2025,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/78-7800014/2024,80,,,,,,,
YS-N24/80-7800015/2025,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/78-7800015/2024,80,,,,,,,
YS-N24/80-7600065/2025,43,,,,,,,,,,,,,,,,,,,,N24,YS-N24/78-7600065/2024,80,,,,,,,
YS-N24/80-7800040/2025,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/78-7800040/2024,80,,,,,,,
YS-N24/80-7800037/2025,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/78-7800037/2024,80,,,,,,,
YS-N24/80-7600049/2025,45,,,,,,,,,,,,,,,,,,,,N24,YS-N24/78-7600049/2024,80,,,,,,,
YS-N24/80-7800046/2025,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/78-7800046/2024,80,,,,,,,
YS-N24/80-7600062/2025,45,,,,,,,,,,,,,,,,,,,,N24,YS-N24/78-7600062/2024,80,,,,,,,
YS-N24/80-7800039/2025,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/78-7800039/2024,80,,,,,,,
YS-N24/80-7800050/2025,33,,,,,,,,,,,,,,,,,,,,N24,YS-N24/78-7800050/2024,80,,,,,,,
YS-N24/80-7600051/2025,43,,,,,,,,,,,,,,,,,,,,N24,YS-N24/78-7600051/2024,80,,,,,,,
YS-N24/80-7800084/2025,33,,,,,,,,,,,,,,,,,,,,N24,YS-N24/78-7800084/2024,80,,,,,,,
YS-N24/80-7800083/2025,33,,,,,,,,,,,,,,,,,,,,N24,YS-N24/78-7800083/2024,80,,,,,,,
YS-N24/80-7800081/2025,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/78-7800081/2024,80,,,,,,,
YS-N24/80-7800055/2025,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/78-7800055/2024,80,,,,,,,
YS-N24/80-7600017/2025,45,,,,,,,,,,,,,,,,,,,,N24,YS-N24/78-7600017/2024,80,,,,,,,
YS-N24/80-7600025/2025,45,,,,,,,,,,,,,,,,,,,,N24,YS-N24/78-7600025/2024,80,,,,,,,
