reg_no,batch_code,p1s1,p2s1,p3s1,ts1,as1,gs1,p1s2,p2s2,ts2,as2,gs2,p1s3,p2s3,ts3,as3,gs3,tot,avg,grade,centre,pre_reg_no,session,certi_no,certi_date,trans_no,trans_date,USER,Remarks,EXAM_APPEAR
YS-N24/12-1200001/2005,33,86.0,48.0,48.0,182.0,91.0,A+,68.0,74.0,142.0,71.0,B+,0.0,0.0,0.0,0.0,,162.0,81.0,A,N24,YS-N24/11-0812/2004,12,,,,,UNKNOWN,,
YS-N24/12-1200002/2005,32,72.0,46.0,41.0,159.0,80.0,A,62.0,82.0,144.0,72.0,B+,0.0,0.0,0.0,0.0,,152.0,76.0,B+,N24,YS-N24/11-0399/2004,12,,,,,UNKNOWN,,
YS-N24/12-1200003/2005,35,76.0,37.0,43.0,156.0,78.0,B+,54.0,75.0,129.0,65.0,B,0.0,0.0,0.0,0.0,,143.0,72.0,B+,N24,YS-N24/11-0239/2004,12,6004,,,,UNKNOWN,,
YS-N24/12-1200004/2005,35,75.0,45.0,47.0,167.0,84.0,A,53.0,80.0,133.0,67.0,B,0.0,0.0,0.0,0.0,,151.0,76.0,B+,N24,YS-N24/11-0331/2004,12,,,,,UNKNOWN,,
YS-N24/12-1200005/2005,35,72.0,34.0,42.0,148.0,74.0,B+,46.0,78.0,124.0,62.0,B,0.0,0.0,0.0,0.0,,136.0,68.0,B,N24,YS-N24/11-0690/2004,12,,,,,UNKNOWN,,
YS-N24/12-1200006/2005,35,48.0,46.0,40.0,134.0,67.0,B,39.0,74.0,113.0,57.0,C,0.0,0.0,0.0,0.0,,124.0,62.0,B,N24,YS-N24/11-0617/2004,12,,,,,UNKNOWN,,
YS-N24/12-1200007/2005,35,45.0,42.0,48.0,135.0,68.0,B,0.0,0.0,0.0,0.0,YY,0.0,0.0,0.0,0.0,,68.0,34.0,XX,N24,YS-N24/11-0583/2004,12,,,,,UNKNOWN,,
YS-N24/12-1200008/2005,35,72.0,0.0,0.0,72.0,36.0,XX,0.0,0.0,0.0,0.0,YY,0.0,0.0,0.0,0.0,,36.0,18.0,XX,N24,YS-N24/11-0548/2004,12,,,,,UNKNOWN,,
YS-N24/12-1200009/2005,35,75.0,47.0,42.0,164.0,82.0,A,0.0,0.0,0.0,0.0,YY,0.0,0.0,0.0,0.0,,82.0,41.0,D,N24,YS-N24/11-0549/2004,12,,,,,UNKNOWN,,
YS-N24/12-1200010/2005,35,91.0,43.0,49.0,183.0,92.0,A+,82.0,86.0,168.0,84.0,A,0.0,0.0,0.0,0.0,,176.0,88.0,A,N24,YS-N24/11-0510/2004,12,,,,,UNKNOWN,,
YS-N24/12-1200011/2005,35,91.0,44.0,48.0,183.0,92.0,A+,68.0,95.0,163.0,82.0,A,0.0,0.0,0.0,0.0,,174.0,87.0,A,N24,YS-N24/11-0528/2004,12,,,,,UNKNOWN,,
YS-N24/12-1200012/2005,35,91.0,43.0,45.0,179.0,90.0,A+,61.0,91.0,152.0,76.0,B+,0.0,0.0,0.0,0.0,,166.0,83.0,A,N24,YS-N24/11-0529/2004,12,,,,,UNKNOWN,,
