batchcode,coursecode,courseid,batchday,batchtime,faculty,totalseat,alloted,classstart,terget,remarks,session,ses_half,centre,DELETEd,USER
33001,33,ADFAS SEM-II,TUE-FRI,10:00A-12:00P,,22.0,13.0,20/03/2020,0.0,,64,A,N24,,PROMITA
43001,43,ADFAS SEM-III,WED-SAT,12:00P-02:00P,,30.0,30.0,21/03/2020,0.0,,64,A,N24,,PROMITA
35001,35,ADITA SEM-II,TUE-FRI,10:00A-12:00P,,22.0,12.0,20/03/2020,0.0,,64,A,N24,,PROMITA
35002,35,ADITA SEM-II,WED-SAT,04:00P-06:00P,,22.0,12.0,21/03/2020,0.0,,64,A,N24,,PROMITA
45001,45,ADITA SEM-III,MON-THU,02:00P-04:00P,,32.0,32.0,19/03/2020,0.0,,64,A,N24,,saheli
32001,32,ADDTP SEM-II,TUE-FRI,12:00P-02:00P,,22.0,2.0,20/03/2020,0.0,,64,A,N24,,PROMITA
25001,25,ADITA SEM-I,TUE-FRI,08:00A-10:00A,,22.0,3.0,20/03/2020,0.0,,64,A,N24,,saheli
25002,25,ADITA SEM-I,MON-THU,04:00P-06:00P,,22.0,20.0,19/03/2020,0.0,,64,A,N24,,saheli
23001,23,ADFAS SEM-I,TUE-FRI,08:00A-10:00A,,22.0,7.0,20/03/2020,0.0,,64,A,N24,,saheli
25003,25,ADITA SEM-I,WED-SAT,06:00P-08:00P,,22.0,1.0,01/04/2020,0.0,,64,A,N24,,PROMITA
45002,45,ADITA SEM-III,TUE-FRI,06:00P-08:00P,,22.0,2.0,20/03/2020,0.0,,64,A,N24,,PROMITA
