reg_no,batch_code,p1s1,p2s1,p3s1,ts1,as1,gs1,p1s2,p2s2,ts2,as2,gs2,p1s3,p2s3,ts3,as3,gs3,tot,avg,grade,centre,pre_reg_no,session,certi_no,certi_date,trans_no,trans_date,USER,Remarks,EXAM_APPEAR
YS-N24/40-3800079/2014,35,80.0,33.0,47.0,160.0,80.0,A,88.0,80.0,168.0,84.0,A,0.0,0.0,0.0,0.0,,164.0,82.0,A,N24,YS-N24/38-3800079/2013,40,019990,30/06/2015,316/019990,27/01/2015,,,
YS-N24/40-3800095/2014,35,68.0,29.0,39.0,136.0,68.0,B,72.0,90.0,162.0,81.0,A,0.0,0.0,0.0,0.0,,149.0,75.0,B+,N24,YS-N24/38-3800095/2013,40,019985,15/06/2015,311/019985,15/06/2015,,,
YS-N24/40-3800145/2014,35,84.0,35.0,40.0,159.0,80.0,A,82.0,76.0,158.0,79.0,B+,0.0,0.0,0.0,0.0,,159.0,80.0,A,N24,YS-N24/38-3800145/2013,40,020077,24/06/2015,403/020077,04/12/2014,,,
YS-N24/40-3800096/2014,35,68.0,31.0,43.0,142.0,71.0,B+,30.0,76.0,106.0,53.0,C,0.0,0.0,0.0,0.0,,124.0,62.0,B,N24,YS-N24/38-3800096/2013,40,020066,,392/020066,17/12/2014,,,
YS-N24/40-3800103/2014,35,62.0,20.0,42.0,124.0,62.0,B,52.0,82.0,134.0,67.0,B,0.0,0.0,0.0,0.0,,129.0,65.0,B,N24,YS-N24/38-3800103/2013,40,020014,,340/020014,27/01/2015,,,
YS-N24/40-3800163/2014,35,62.0,27.0,38.0,127.0,64.0,B,56.0,85.0,141.0,71.0,B+,0.0,0.0,0.0,0.0,,135.0,68.0,B,N24,YS-N24/38-3800163/2013,40,020037,16/06/2015,363/020037,26/12/2014,,,
YS-N24/40-3800003/2014,35,86.0,40.0,46.0,172.0,86.0,A,76.0,88.0,164.0,82.0,A,0.0,0.0,0.0,0.0,,168.0,84.0,A,N24,YS-N24/38-3800003/2013,40,020035,28/06/2016,361/020035,28/06/2016,,,
YS-N24/40-3800012/2014,35,94.0,36.0,42.0,172.0,86.0,A,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,INC,N24,YS-N24/38-3800012/2013,40,,,,,,,
YS-N24/40-3800122/2014,35,66.0,22.0,38.0,126.0,63.0,B,42.0,80.0,122.0,61.0,B,0.0,0.0,0.0,0.0,,124.0,62.0,B,N24,YS-N24/38-3800122/2013,40,020074,29/05/2015,400/020074,21/01/2015,,,
YS-N24/40-3800182/2014,35,66.0,22.0,36.0,124.0,62.0,B,40.0,80.0,120.0,60.0,B,0.0,0.0,0.0,0.0,,122.0,61.0,B,N24,YS-N24/38-3800182/2013,40,020069,,395/020069,04/12/2014,,,
YS-N24/40-3800210/2014,35,74.0,15.0,48.0,137.0,69.0,B,40.0,80.0,120.0,60.0,B,0.0,0.0,0.0,0.0,,129.0,65.0,B,N24,YS-N24/38-3800210/2013,40,020022,15/05/2015,348/020022,15/05/2015,,,
YS-N24/40-3800219/2014,35,80.0,38.0,41.0,159.0,80.0,A,64.0,88.0,152.0,76.0,B+,0.0,0.0,0.0,0.0,,156.0,78.0,B+,N24,YS-N24/38-3800219/2013,40,020011,02/11/2015,337/020011,16/12/2014,,,
YS-N24/40-3800106/2014,35,78.0,24.0,46.0,148.0,74.0,B+,56.0,85.0,141.0,71.0,B+,0.0,0.0,0.0,0.0,,145.0,73.0,B+,N24,YS-N24/38-3800106/2013,40,020071,22/07/2015,397/020071,05/02/2015,,,
YS-N24/40-3800023/2014,35,80.0,31.0,42.0,153.0,77.0,B+,46.0,61.0,107.0,54.0,C,0.0,0.0,0.0,0.0,,131.0,66.0,B,N24,YS-N24/38-3800023/2013,40,020033,08/06/2015,359/020033,13/12/2014,,,
YS-N24/40-3800144/2014,35,42.0,19.0,41.0,102.0,51.0,C,38.0,84.0,122.0,61.0,B,0.0,0.0,0.0,0.0,,112.0,56.0,C,N24,YS-N24/38-3800144/2013,40,020004,30/07/2015,330/020004,30/07/2015,,,
YS-N24/40-3800142/2014,35,44.0,19.0,36.0,99.0,50.0,C,68.0,76.0,144.0,72.0,B+,0.0,0.0,0.0,0.0,,122.0,61.0,B,N24,YS-N24/38-3800142/2013,40,020048,27/07/2015,374/020048,27/07/2015,,,
YS-N24/40-3800143/2014,35,70.0,13.0,40.0,123.0,62.0,B,50.0,88.0,138.0,69.0,B,0.0,0.0,0.0,0.0,,131.0,66.0,B,N24,YS-N24/38-3800143/2013,40,020003,27/07/2015,329/020003,27/07/2015,,,
YS-N24/40-3800087/2014,35,98.0,42.0,46.0,186.0,93.0,A+,88.0,78.0,166.0,83.0,A,0.0,0.0,0.0,0.0,,176.0,88.0,A,N24,YS-N24/38-3800087/2013,40,019986,31/08/2015,312/019986,17/12/2014,,,
YS-N24/40-3800128/2014,35,96.0,44.0,46.0,186.0,93.0,A+,92.0,92.0,184.0,92.0,A+,0.0,0.0,0.0,0.0,,185.0,93.0,A+,N24,YS-N24/38-3800128/2013,40,020007,22/08/2015,333/020007,21/02/2015,,,
YS-N24/40-3800063/2014,35,68.0,27.0,36.0,131.0,66.0,B,70.0,89.0,159.0,80.0,A,0.0,0.0,0.0,0.0,,146.0,73.0,B+,N24,YS-N24/38-3800063/2013,40,020024,28/08/2015,350/020024,28/08/2015,,,
YS-N24/40-3800013/2014,35,68.0,23.0,34.0,125.0,63.0,B,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,INC,N24,YS-N24/38-3800013/2013,40,,,,,,,
YS-N24/40-3800213/2014,35,84.0,21.0,42.0,147.0,74.0,B+,42.0,82.0,124.0,62.0,B,0.0,0.0,0.0,0.0,,136.0,68.0,B,N24,YS-N24/38-3800213/2013,40,020068,26/06/2015,394/020068,17/03/2015,,,
YS-N24/40-3800172/2014,35,84.0,41.0,44.0,169.0,85.0,A,80.0,94.0,174.0,87.0,A,0.0,0.0,0.0,0.0,,172.0,86.0,A,N24,YS-N24/38-3800172/2013,40,020070,26/06/2015,396/020070,02/03/2015,,,
YS-N24/40-3800216/2014,35,80.0,20.0,40.0,140.0,70.0,B+,66.0,92.0,158.0,79.0,B+,0.0,0.0,0.0,0.0,,149.0,75.0,B+,N24,YS-N24/38-3800216/2013,40,020021,,347/020021,09/01/2015,,,
YS-N24/40-3800029/2014,35,88.0,41.0,44.0,173.0,87.0,A,98.0,93.0,191.0,96.0,A+,0.0,0.0,0.0,0.0,,183.0,92.0,A+,N24,YS-N24/38-3800029/2013,40,020054,25/01/2016,380/020054,18/12/2014,,,
YS-N24/40-3600512/2014,45,62.0,29.0,35.0,126.0,63.0,B,54.0,82.0,136.0,68.0,B,58.0,86.0,144.0,72.0,B+,203.0,68.0,B,N24,YS-N24/38-3600512/2013,40,019767,23/05/2015,35/019767,19/01/2015,,,
YS-N24/40-3600257/2014,45,84.0,38.0,43.0,165.0,83.0,A,62.0,78.0,140.0,70.0,B+,60.0,88.0,148.0,74.0,B+,227.0,76.0,B+,N24,YS-N24/38-3600257/2013,40,019764,19/05/2015,32/019764,08/12/2014,,,
YS-N24/40-3800193/2014,35,52.0,21.0,42.0,115.0,58.0,C,34.0,90.0,124.0,62.0,B,0.0,0.0,0.0,0.0,,120.0,60.0,B,N24,YS-N24/38-3800193/2013,40,020005,19/01/2016,331/020005,19/01/2016,,,
YS-N24/40-3800208/2014,35,70.0,26.0,44.0,140.0,70.0,B+,36.0,64.0,100.0,50.0,C,0.0,0.0,0.0,0.0,,120.0,60.0,B,N24,YS-N24/38-3800208/2013,40,,,50,04/12/2014,,,
YS-N24/40-3600243/2014,45,96.0,34.0,44.0,174.0,87.0,A,64.0,82.0,146.0,73.0,B+,56.0,80.0,136.0,68.0,B,228.0,76.0,B+,N24,YS-N24/38-3600243/2013,40,019768,18/05/2015,36/019768,06/12/2014,,,
YS-N24/40-3600382/2014,45,74.0,33.0,44.0,151.0,76.0,B+,54.0,94.0,148.0,74.0,B+,38.0,78.0,116.0,58.0,C,208.0,70.0,B+,N24,YS-N24/38-3600382/2013,40,019752,01/06/2015,20/019752,06/12/2014,,,
YS-N24/40-3800066/2014,35,80.0,41.0,38.0,159.0,80.0,A,100.0,94.0,194.0,97.0,A+,0.0,0.0,0.0,0.0,,177.0,89.0,A,N24,YS-N24/38-3800066/2013,40,019989,18/05/2015,315/019989,08/12/2014,,,
YS-N24/40-3800085/2014,35,96.0,42.0,44.0,182.0,91.0,A+,76.0,90.0,166.0,83.0,A,0.0,0.0,0.0,0.0,,174.0,87.0,A,N24,YS-N24/38-3800085/2013,40,019993,20/05/2015,319/019993,21/01/2015,,,
YS-N24/40-3800165/2014,35,98.0,43.0,48.0,189.0,95.0,A+,74.0,57.0,131.0,66.0,B,0.0,0.0,0.0,0.0,,161.0,81.0,A,N24,YS-N24/38-3800165/2013,40,020038,17/08/2015,364/020038,17/08/2015,,,
YS-N24/40-3800149/2014,35,98.0,34.0,40.0,172.0,86.0,A,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,INC,N24,YS-N24/38-3800149/2013,40,,,,,,,
YS-N24/40-3800117/2014,35,74.0,35.0,36.0,145.0,73.0,B+,90.0,62.0,152.0,76.0,B+,0.0,0.0,0.0,0.0,,149.0,75.0,B+,N24,YS-N24/38-3800117/2013,40,020031,16/06/2015,357/020031,05/12/2014,,,
YS-N24/40-3800118/2014,35,88.0,24.0,48.0,160.0,80.0,A,86.0,64.0,150.0,75.0,B+,0.0,0.0,0.0,0.0,,155.0,78.0,B+,N24,YS-N24/38-3800118/2013,40,020032,16/06/2015,358/020032,05/12/2014,,,
YS-N24/40-3800082/2014,35,90.0,33.0,43.0,166.0,83.0,A,74.0,72.0,146.0,73.0,B+,0.0,0.0,0.0,0.0,,156.0,78.0,B+,N24,YS-N24/38-3800082/2013,40,020073,,399/020073,,,,
YS-N24/40-3800086/2014,35,94.0,47.0,39.0,180.0,90.0,A+,96.0,76.0,172.0,86.0,A,0.0,0.0,0.0,0.0,,176.0,88.0,A,N24,YS-N24/38-3800086/2013,40,020046,21/11/2015,372/020046,21/01/2015,,,
YS-N24/40-3800072/2014,35,96.0,43.0,41.0,180.0,90.0,A+,36.0,74.0,110.0,55.0,C,0.0,0.0,0.0,0.0,,145.0,73.0,B+,N24,YS-N24/38-3800072/2013,40,,,48,15/01/2015,,,
YS-N24/40-3800071/2014,35,78.0,24.0,44.0,146.0,73.0,B+,52.0,76.0,128.0,64.0,B,0.0,0.0,0.0,0.0,,137.0,69.0,B,N24,YS-N24/38-3800071/2013,40,,,52,15/01/2015,,,
YS-N24/40-3800123/2014,35,74.0,27.0,48.0,149.0,75.0,B+,88.0,92.0,180.0,90.0,A+,0.0,0.0,0.0,0.0,,165.0,83.0,A,N24,YS-N24/38-3800123/2013,40,,,57,15/01/2015,,,
YS-N24/40-3800138/2014,35,74.0,30.0,44.0,148.0,74.0,B+,36.0,65.0,101.0,51.0,C,0.0,0.0,0.0,0.0,,125.0,63.0,B,N24,YS-N24/38-3800138/2013,40,020041,23/06/2015,367/020041,08/12/2014,,,
YS-N24/40-3800099/2014,35,76.0,23.0,35.0,134.0,67.0,B,46.0,82.0,128.0,64.0,B,0.0,0.0,0.0,0.0,,131.0,66.0,B,N24,YS-N24/38-3800099/2013,40,020025,20/06/2015,351/020025,17/12/2014,,,
YS-N24/40-3600593/2014,45,62.0,20.0,42.0,124.0,62.0,B,36.0,92.0,128.0,64.0,B,26.0,81.0,107.0,54.0,C,180.0,60.0,B,N24,YS-N24/38-3600593/2013,40,019751,,19/019751,,,,
YS-N24/40-3800047/2014,35,66.0,27.0,47.0,140.0,70.0,B+,42.0,80.0,122.0,61.0,B,0.0,0.0,0.0,0.0,,131.0,66.0,B,N24,YS-N24/38-3800047/2013,40,020075,,401/020075,,,,
YS-N24/40-3600190/2014,45,92.0,31.0,39.0,162.0,81.0,A,64.0,80.0,144.0,72.0,B+,50.0,84.0,134.0,67.0,B,220.0,74.0,B+,N24,YS-N24/38-3600190/2013,40,019777,07/11/2015,45/019777,19/12/2014,,,
YS-N24/40-3600043/2014,45,90.0,16.0,40.0,146.0,73.0,B+,44.0,80.0,124.0,62.0,B,42.0,79.0,121.0,61.0,B,196.0,66.0,B,N24,YS-N24/38-3600043/2013,40,019761,09/06/2015,29/019761,06/12/2014,,,
YS-N24/40-3600137/2014,45,54.0,18.0,42.0,114.0,57.0,C,38.0,81.0,119.0,60.0,B,18.0,70.0,88.0,44.0,D,161.0,54.0,C,N24,YS-N24/38-3600137/2013,40,019749,,17/019749,06/12/2014,,,
YS-N24/40-4000001/2014,35,42.0,15.0,29.0,86.0,43.0,,26.0,76.0,102.0,51.0,C,0.0,0.0,0.0,0.0,,94.0,47.0,D,N24,YS-HBA/24-2400106/2011,40,020065,,391/020065,,,,
YS-N24/40-3800184/2014,35,80.0,33.0,40.0,153.0,77.0,B+,80.0,76.0,156.0,78.0,B+,0.0,0.0,0.0,0.0,,155.0,78.0,B+,N24,YS-N24/38-3800184/2013,40,020072,19/06/2015,398/020072,10/01/2015,,,
YS-N24/40-3800212/2014,35,78.0,33.0,40.0,151.0,76.0,B+,48.0,86.0,134.0,67.0,B,0.0,0.0,0.0,0.0,,143.0,72.0,B+,N24,YS-N24/38-3800212/2013,40,020064,12/06/2015,390/020064,14/01/2015,,,
YS-N24/40-3800186/2014,35,94.0,43.0,38.0,175.0,88.0,A,80.0,83.0,163.0,82.0,A,0.0,0.0,0.0,0.0,,170.0,85.0,A,N24,YS-N24/38-3800186/2013,40,,,54,08/12/2014,,,
YS-N24/40-3800166/2014,35,76.0,28.0,42.0,146.0,73.0,B+,52.0,89.0,141.0,71.0,B+,0.0,0.0,0.0,0.0,,144.0,72.0,B+,N24,YS-N24/38-3800166/2013,40,020034,12/06/2015,360/020034,08/12/2014,,,
YS-N24/40-3800167/2014,35,96.0,24.0,40.0,160.0,80.0,A,54.0,84.0,138.0,69.0,B,0.0,0.0,0.0,0.0,,149.0,75.0,B+,N24,YS-N24/38-3800167/2013,40,,,53,08/12/2014,,,
YS-N24/40-3800183/2014,35,96.0,33.0,42.0,171.0,86.0,A,42.0,75.0,117.0,59.0,C,0.0,0.0,0.0,0.0,,145.0,73.0,B+,N24,YS-N24/38-3800183/2013,40,019982,17/08/2015,308/019982,08/12/2014,,,
YS-N24/40-3800090/2014,35,66.0,39.0,45.0,150.0,75.0,B+,54.0,89.0,143.0,72.0,B+,0.0,0.0,0.0,0.0,,147.0,74.0,B+,N24,YS-N24/38-3800090/2013,40,019981,15/01/2016,307/019981,06/12/2014,,,
YS-N24/40-3800093/2014,35,88.0,39.0,43.0,170.0,85.0,A,46.0,80.0,126.0,63.0,B,0.0,0.0,0.0,0.0,,148.0,74.0,B+,N24,YS-N24/38-3800093/2013,40,020019,16/06/2015,345/020019,03/12/2014,,,
YS-N24/40-3800119/2014,32,66.0,30.0,43.0,139.0,70.0,B+,38.0,95.0,133.0,67.0,B,0.0,0.0,0.0,0.0,,137.0,69.0,B,N24,YS-N24/38-3800119/2013,40,019960,05/08/2015,241/019960,18/03/2015,,,
YS-N24/40-3800021/2014,32,68.0,40.0,38.0,146.0,73.0,B+,52.0,91.0,143.0,72.0,B+,0.0,0.0,0.0,0.0,,145.0,73.0,B+,N24,YS-N24/38-3800021/2013,40,,,4,11/01/2017,,,
YS-N24/40-3800083/2014,32,64.0,21.0,40.0,125.0,63.0,B,38.0,95.0,133.0,67.0,B,0.0,0.0,0.0,0.0,,130.0,65.0,B,N24,YS-N24/38-3800083/2013,40,019959,,240/019959,,,,
YS-N24/40-3800027/2014,33,74.0,27.0,43.0,144.0,72.0,B+,48.0,78.0,126.0,63.0,B,0.0,0.0,0.0,0.0,,135.0,68.0,B,N24,YS-N24/38-3800027/2013,40,,,12,09/12/2014,,,
YS-N24/40-3800028/2014,33,100.0,28.0,45.0,173.0,87.0,A,46.0,78.0,124.0,62.0,B,0.0,0.0,0.0,0.0,,149.0,75.0,B+,N24,YS-N24/38-3800028/2013,40,019973,24/06/2015,271/019973,14/01/2015,,,
YS-N24/40-3600161/2014,45,68.0,23.0,34.0,125.0,63.0,B,42.0,85.0,127.0,64.0,B,40.0,80.0,120.0,60.0,B,187.0,63.0,B,N24,YS-N24/38-3600161/2013,40,019771,18/05/2015,39/019771,06/12/2014,,,
YS-N24/40-3800037/2014,35,58.0,17.0,40.0,115.0,58.0,C,44.0,80.0,124.0,62.0,B,0.0,0.0,0.0,0.0,,120.0,60.0,B,N24,YS-N24/38-3800037/2013,40,020056,17/11/2015,382/020056,23/12/2014,,,
