reg_no,batch_code,p1s1,p2s1,p3s1,ts1,as1,gs1,p1s2,p2s2,ts2,as2,gs2,p1s3,p2s3,ts3,as3,gs3,tot,avg,grade,centre,pre_reg_no,session,certi_no,certi_date,trans_no,trans_date,USER,Remarks,EXAM_APPEAR
YS-N24/25-1601157/2010,45,62.0,23.0,49.0,134.0,67.0,B,76.0,90.0,166.0,83.0,A,68.0,83.0,151.0,76.0,B+,226.0,75.0,B+,N24,YS-N24/23-1601157/2009,25,014364,07/06/2012,16/014364,26/03/2011,UNKNOWN,,
YS-N24/25-1601212/2010,35,58.0,36.0,37.0,131.0,66.0,B,48.0,69.0,117.0,59.0,C,0.0,0.0,0.0,0.0,,125.0,63.0,B,N24,YS-N24/16-1601212/2007,25,014623,01/12/2011,350/014623,24/05/2011,UNKNOWN,,
YS-N24/25-1901277/2010,35,84.0,27.0,43.0,154.0,77.0,B+,36.0,84.0,120.0,60.0,B,0.0,0.0,0.0,0.0,,137.0,69.0,B,N24,YS-N24/19-1901277/2008,25,014683,17/12/2011,410/014683,23/03/2011,UNKNOWN,,
YS-N24/25-1901328/2010,35,70.0,22.0,46.0,138.0,69.0,B,44.0,62.0,106.0,53.0,C,0.0,0.0,0.0,0.0,,122.0,61.0,B,N24,YS-N24/19-1901328/2008,25,014762,18/04/2012,489/014762,18/04/2012,UNKNOWN,,
YS-N24/25-2000964/2010,35,44.0,28.0,24.0,96.0,48.0,D,34.0,66.0,100.0,50.0,C,0.0,0.0,0.0,0.0,,98.0,49.0,D,N24,YS-N24/20-2000964/2008,25,014664,21/07/2012,391/014664,27/05/2011,UNKNOWN,,
YS-N24/25-2100459/2010,32,74.0,31.0,35.0,140.0,70.0,B+,62.0,66.0,128.0,64.0,B,0.0,0.0,0.0,0.0,,134.0,67.0,B,N24,YS-N24/21-2100459/2009,25,014548,,242/014548,,UNKNOWN,,
YS-N24/25-2100524/2010,32,66.0,39.0,36.0,141.0,71.0,B+,82.0,82.0,164.0,82.0,A,0.0,0.0,0.0,0.0,,153.0,77.0,B+,N24,YS-N24/21-2100524/2009,25,014553,05/12/2011,247/014553,12/03/2011,UNKNOWN,,
YS-N24/25-2100663/2010,35,54.0,29.0,28.0,111.0,56.0,C,28.0,82.0,110.0,55.0,C,0.0,0.0,0.0,0.0,,111.0,56.0,C,N24,YS-N24/21-2100663/2009,25,014713,,440/014713,17/03/2011,UNKNOWN,,
YS-N24/25-2100664/2010,35,78.0,34.0,36.0,148.0,74.0,B+,70.0,84.0,154.0,77.0,B+,0.0,0.0,0.0,0.0,,151.0,76.0,B+,N24,YS-N24/21-2100664/2009,25,014637,27/12/2011,364/014637,24/03/2011,UNKNOWN,,
YS-N24/25-2100665/2010,35,68.0,13.0,24.0,105.0,53.0,C,48.0,71.0,119.0,60.0,B,0.0,0.0,0.0,0.0,,113.0,57.0,C,N24,YS-N24/21-2100665/2009,25,014700,01/09/2011,427/014700,23/03/2011,UNKNOWN,,
YS-N24/25-2100771/2010,45,68.0,15.0,32.0,115.0,58.0,C,32.0,62.0,94.0,47.0,D,0.0,0.0,0.0,0.0,INC,105.0,35.0,INC,N24,YS-N24/22-2100771/2009,25,,,,,UNKNOWN,,
YS-N24/25-2200023/2010,45,92.0,26.0,44.0,162.0,81.0,A,64.0,65.0,129.0,65.0,B,40.0,76.0,116.0,58.0,C,204.0,68.0,B,N24,YS-N24/23-2200023/2009,25,014379,22/07/2012,31/014379,22/07/2012,UNKNOWN,,
YS-N24/25-2200026/2010,45,68.0,31.0,24.0,123.0,62.0,B,76.0,64.0,140.0,70.0,B+,32.0,64.0,96.0,48.0,D,180.0,60.0,B,N24,YS-N24/23-2200026/2009,25,014384,13/06/2012,36/014384,25/07/2011,UNKNOWN,,
YS-N24/25-2200044/2010,45,58.0,24.0,46.0,128.0,64.0,B,54.0,80.0,134.0,67.0,B,0.0,0.0,0.0,0.0,INC,131.0,44.0,INC,N24,YS-N24/23-2200044/2009,25,,,,,UNKNOWN,,
YS-N24/25-2200058/2010,45,82.0,24.0,34.0,140.0,70.0,B+,66.0,65.0,131.0,66.0,B,38.0,66.0,104.0,52.0,C,188.0,63.0,B,N24,YS-N24/23-2200058/2009,25,014371,29/11/2011,23/014371,09/06/2011,UNKNOWN,,
YS-N24/25-2200068/2010,45,80.0,33.0,50.0,163.0,82.0,A,84.0,89.0,173.0,87.0,A,68.0,82.0,150.0,75.0,B+,244.0,81.0,A,N24,YS-N24/23-2200068/2009,25,014374,01/09/2011,26/014374,26/03/2010,UNKNOWN,,
YS-N24/25-2200101/2010,45,92.0,36.0,49.0,177.0,89.0,A,84.0,86.0,170.0,85.0,A,70.0,80.0,150.0,75.0,B+,249.0,83.0,A,N24,YS-N24/23-2200101/2009,25,014370,05/11/2011,22/014370,05/11/2011,UNKNOWN,,
YS-N24/25-2200102/2010,45,80.0,30.0,26.0,136.0,68.0,B,70.0,88.0,158.0,79.0,B+,64.0,86.0,150.0,75.0,B+,222.0,74.0,B+,N24,YS-N24/23-2200102/2009,25,014385,02/03/2012,37/014385,09/05/2011,UNKNOWN,,
YS-N24/25-2200144/2010,35,76.0,33.0,44.0,153.0,77.0,B+,52.0,77.0,129.0,65.0,B,0.0,0.0,0.0,0.0,,142.0,71.0,B+,N24,YS-N24/22-2200144/2009,25,,,60,,UNKNOWN,,
YS-N24/25-2200162/2010,45,76.0,44.0,46.0,166.0,83.0,A,80.0,65.0,145.0,73.0,B+,70.0,86.0,156.0,78.0,B+,234.0,78.0,B+,N24,YS-N24/23-2200162/2009,25,014387,31/01/2012,39/014387,17/05/2011,UNKNOWN,,
YS-N24/25-2200165/2010,45,94.0,38.0,36.0,168.0,84.0,A,50.0,85.0,135.0,68.0,B,62.0,76.0,138.0,69.0,B,221.0,74.0,B+,N24,YS-N24/23-2200165/2009,25,014366,03/09/2011,18/014366,03/09/2011,UNKNOWN,,
YS-N24/25-2200201/2010,45,72.0,30.0,29.0,131.0,66.0,B,50.0,87.0,137.0,69.0,B,26.0,73.0,99.0,50.0,C,185.0,62.0,B,N24,YS-N24/23-2200201/2009,25,014360,27/08/2011,12/014360,27/08/2011,UNKNOWN,,
YS-N24/25-2200221/2010,45,62.0,29.0,44.0,135.0,68.0,B,64.0,56.0,120.0,60.0,B,50.0,74.0,124.0,62.0,B,190.0,63.0,B,N24,YS-N24/23-2200221/2009,25,014380,28/09/2011,32/014380,04/04/2011,UNKNOWN,,
YS-N24/25-2200229/2010,45,66.0,25.0,32.0,123.0,62.0,B,52.0,78.0,130.0,65.0,B,38.0,70.0,108.0,54.0,C,181.0,60.0,B,N24,YS-N24/23-2200229/2009,25,014375,24/07/2012,27/014375,24/07/2012,UNKNOWN,,
YS-N24/25-2200235/2010,45,80.0,25.0,24.0,129.0,65.0,B,16.0,80.0,96.0,48.0,D,0.0,0.0,0.0,0.0,INC,113.0,38.0,INC,N24,YS-N24/23-2200235/2009,25,,,,,UNKNOWN,,
YS-N24/25-2200245/2010,45,72.0,29.0,26.0,127.0,64.0,B,74.0,74.0,148.0,74.0,B+,52.0,66.0,118.0,59.0,C,197.0,66.0,B,N24,YS-N24/23-2200245/2009,25,014386,02/09/2011,38/014386,31/05/2011,UNKNOWN,,
YS-N24/25-2200250/2010,45,66.0,26.0,32.0,124.0,62.0,B,42.0,94.0,136.0,68.0,B,38.0,75.0,113.0,57.0,C,187.0,62.0,B,N24,YS-N24/23-2200250/2009,25,014359,02/09/2011,11/014359,02/09/2011,UNKNOWN,,
YS-N24/25-2200255/2010,45,82.0,17.0,26.0,125.0,63.0,B,32.0,58.0,90.0,45.0,D,0.0,0.0,0.0,0.0,INC,108.0,36.0,INC,N24,YS-N24/23-2200255/2009,25,,,,,UNKNOWN,,
YS-N24/25-2200262/2010,45,68.0,32.0,46.0,146.0,73.0,B+,66.0,64.0,130.0,65.0,B,42.0,70.0,112.0,56.0,C,194.0,65.0,B,N24,YS-N24/23-2200262/2009,25,014391,29/11/2011,43/014391,09/06/2011,UNKNOWN,,
YS-N24/25-2200287/2010,45,84.0,33.0,37.0,154.0,77.0,B+,48.0,88.0,136.0,68.0,B,40.0,62.0,102.0,51.0,C,196.0,65.0,B,N24,YS-N24/23-2200287/2009,25,014368,05/08/2011,20/014368,05/05/2011,UNKNOWN,,
YS-N24/25-2200337/2010,45,58.0,30.0,24.0,112.0,56.0,C,66.0,60.0,126.0,63.0,B,36.0,68.0,104.0,52.0,C,171.0,57.0,C,N24,YS-N24/23-2200337/2009,25,014377,03/09/2011,29/014377,16/04/2011,UNKNOWN,,
YS-N24/25-2200340/2010,45,94.0,42.0,48.0,184.0,92.0,A+,88.0,94.0,182.0,91.0,A+,98.0,82.0,180.0,90.0,A+,273.0,91.0,A+,N24,YS-N24/23-2200340/2009,25,014378,02/04/2011,30/014378,14/03/2011,UNKNOWN,,
