reg_no,batch_code,p1s1,p2s1,p3s1,ts1,as1,gs1,p1s2,p2s2,ts2,as2,gs2,p1s3,p2s3,ts3,as3,gs3,tot,avg,grade,centre,pre_reg_no,session,certi_no,certi_date,trans_no,trans_date,USER,Remarks,EXAM_APPEAR
YS-N24/65-6500001/2021,25,,,,,,,,,,,,,,,,,,,,N24,,65,,,,,saheli,PASS,
YS-N24/65-6500002/2021,25,,43.0,30.0,,,,,,,,,,,,,,,,B+,N24,,65,WB1134612882,21/02/2022,,,saheli,PASS,
YS-N24/65-6500003/2021,25,,,,,,,,,,,,,,,,,,,,N24,,65,,,,,saheli,PASS,
YS-N24/65-6500004/2021,23,,,,,,,,,,,,,,,,,,,,N24,,65,,,,,saheli,PASS,
YS-N24/65-6500005/2021,25,,42.0,28.0,,,,,,,,,,,,,,,,B+,N24,,65,WB1134622074,07/01/2022,,,saheli,PASS,
YS-N24/65-6500006/2021,23,,,,,,,,,,,,,,,,,,,,N24,,65,,,,,saheli,PASS,
YS-N24/65-6500007/2021,23,,,,,,,,,,,,,,,,,,,,N24,,65,,,,,saheli,PASS,
YS-N24/65-6500008/2021,25,,,,,,,,,,,,,,,,,,,,N24,,65,,,,,saheli,PASS,
YS-N24/65-6500009/2021,25,,,,,,,,,,,,,,,,,,,,N24,,65,,,,,saheli,PASS,
YS-N24/65-6500010/2021,25,,,,,,,,,,,,,,,,,,,,N24,,65,,,,,saheli,PASS,
YS-N24/65-6500011/2021,25,,,,,,,,,,,,,,,,,,,,N24,,65,,,,,saheli,PASS,
YS-N24/65-6500012/2021,25,,,,,,,,,,,,,,,,,,,,N24,,65,,,,,saheli,PASS,
YS-N24/65-6500013/2021,25,,,,,,,,,,,,,,,,,,,,N24,,65,,,,,saheli,PASS,
YS-N24/65-6500014/2021,25,,,,,,,,,,,,,,,,,,,,N24,,65,,,,,saheli,PASS,
YS-N24/65-6500015/2021,23,,,,,,,,,,,,,,,,,,,,N24,,65,,,,,saheli,PASS,
YS-N24/65-6500016/2021,23,,,,,,,,,,,,,,,,,,,,N24,,65,,,,,saheli,PASS,
YS-N24/65-6500017/2021,25,,37.0,29.0,,,,,,,,,,,,,,,,B,N24,,65,WB1134613937,03/03/2022,,,saheli,PASS,
YS-N24/65-6500018/2021,25,,41.0,29.0,,,,,,,,,,,,,,,,B+,N24,,65,WB1134613039,14/03/2022,,,saheli,PASS,
YS-N24/65-6500019/2021,25,,,,,,,,,,,,,,,,,,,,N24,,65,,,,,saheli,PASS,
YS-N24/65-6500020/2021,25,,,,,,,,,,,,,,,,,,,,N24,,65,,,,,saheli,PASS,
YS-N24/65-6500021/2021,25,,,,,,,,,,,,,,,,,,,,N24,,65,,,,,saheli,PASS,
YS-N24/65-6500022/2021,25,,,,,,,,,,,,,,,,,,,,N24,,65,,,,,saheli,PASS,
YS-N24/65-6500023/2021,25,,,,,,,,,,,,,,,,,,,,N24,,65,,,,,saheli,PASS,
YS-N24/65-6500024/2021,23,,,,,,,,,,,,,,,,,,,,N24,,65,,,,,saheli,PASS,
YS-N24/65-6500025/2021,25,,48.0,30.0,,,,,,,,,,,,,,,,B+,N24,,65,WB1134612750,02/04/2022,,,saheli,PASS,
YS-N24/65-6500026/2021,25,,44.0,28.0,,,,,,,,,,,,,,,,B+,N24,,65,WB1134622001,09/04/2022,,,saheli,PASS,
YS-N24/65-6500027/2021,25,,42.0,30.0,,,,,,,,,,,,,,,,B+,N24,,65,WB1134613132,04/07/2022,,,saheli,PASS,
YS-N24/65-6500028/2021,25,,,,,,,,,,,,,,,,,,,,N24,,65,,,,,saheli,PASS,
YS-N24/65-6500029/2021,25,,,,,,,,,,,,,,,,,,,,N24,,65,,,,,saheli,PASS,
YS-N24/65-6500030/2021,25,,,,,,,,,,,,,,,,,,,,N24,,65,,,,,saheli,PASS,
YS-N24/65-6500031/2021,25,,,,,,,,,,,,,,,,,,,,N24,,65,,,,,saheli,PASS,
YS-N24/65-6500032/2021,25,,,,,,,,,,,,,,,,,,,,N24,,65,,,,,saheli,PASS,
YS-N24/65-6500033/2021,25,,38.0,29.0,,,,,,,,,,,,,,,,B,N24,,65,WB1134622122,26/07/2022,,,saheli,PASS,
YS-N24/65-6500034/2021,23,,,,,,,,,,,,,,,,,,,,N24,,65,,,,,saheli,PASS,
YS-N24/65-6500035/2021,23,,,,,,,,,,,,,,,,,,,,N24,,65,,,,,saheli,PASS,
YS-N24/65-6500036/2021,25,,43.0,28.0,,,,,,,,,,,,,,,,B+,N24,,65,WB1135932842,03/05/2024,,,saheli,PASS,
