reg_no,batch_code,p1s1,p2s1,p3s1,ts1,as1,gs1,p1s2,p2s2,ts2,as2,gs2,p1s3,p2s3,ts3,as3,gs3,tot,avg,grade,centre,pre_reg_no,session,certi_no,certi_date,trans_no,trans_date,USER,Remarks,EXAM_APPEAR
YS-N24/9-900001/2003,22,71.0,32.0,47.0,150.0,75.0,B+,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,9,4510,19/05/2010,,,UNKNOWN,,
YS-N24/9-900002/2003,22,64.0,23.0,46.0,133.0,67.0,B,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,9,,,,,UNKNOWN,,
YS-N24/9-900003/2003,25,76.0,43.0,44.0,163.0,82.0,A,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,9,,,,,UNKNOWN,,
YS-N24/9-900004/2003,23,82.0,36.0,35.0,153.0,77.0,B+,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,9,,,,,UNKNOWN,,
YS-N24/9-900005/2003,23,80.0,34.0,48.0,162.0,81.0,A,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,9,,,479,,UNKNOWN,,
YS-N24/9-900006/2003,23,69.0,32.0,39.0,140.0,70.0,B+,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,9,,,481,,UNKNOWN,,
YS-N24/9-900007/2003,23,67.0,40.0,46.0,153.0,77.0,B+,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,9,,,,,UNKNOWN,,
YS-N24/9-900008/2003,25,57.0,25.0,0.0,82.0,41.0,D,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,9,,,,,UNKNOWN,,
YS-N24/9-900009/2003,22,52.0,24.0,46.0,122.0,61.0,B,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,9,,,,,UNKNOWN,,
YS-N24/9-900010/2003,22,0.0,0.0,0.0,0.0,0.0,YY,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,9,,,,,UNKNOWN,,
YS-N24/9-900011/2003,25,55.0,27.0,0.0,82.0,41.0,D,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,9,,,,,UNKNOWN,,
YS-N24/9-900012/2003,23,75.0,37.0,48.0,160.0,80.0,A,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,9,,,,,UNKNOWN,,
YS-N24/9-900013/2003,23,0.0,0.0,0.0,0.0,0.0,YY,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,9,,,,,UNKNOWN,,
YS-N24/9-900014/2003,23,83.0,39.0,33.0,155.0,78.0,B+,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,9,,,,,UNKNOWN,,
YS-N24/9-900015/2003,23,65.0,40.0,48.0,153.0,77.0,B+,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,9,,,,,UNKNOWN,,
YS-N24/9-900016/2003,23,63.0,37.0,48.0,148.0,74.0,B+,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,9,,,,,UNKNOWN,,
YS-N24/9-900017/2003,23,64.0,38.0,22.0,124.0,62.0,B,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,9,4551,,101/4551,,UNKNOWN,,
YS-N24/9-900018/2003,25,56.0,26.0,40.0,122.0,61.0,B,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,9,,,609,,UNKNOWN,,
YS-N24/9-900019/2003,22,65.0,32.0,44.0,141.0,71.0,B+,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,9,,,361,,UNKNOWN,,
YS-N24/9-900020/2003,23,75.0,42.0,48.0,165.0,83.0,A,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,9,,,,,UNKNOWN,,
YS-N24/9-900021/2003,25,0.0,0.0,0.0,0.0,0.0,YY,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,9,,,,,UNKNOWN,,
YS-N24/9-900022/2003,25,66.0,35.0,42.0,143.0,72.0,B+,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,9,4696,,246/4696,,UNKNOWN,,
