reg_no,batch_code,p1s1,p2s1,p3s1,ts1,as1,gs1,p1s2,p2s2,ts2,as2,gs2,p1s3,p2s3,ts3,as3,gs3,tot,avg,grade,centre,pre_reg_no,session,certi_no,certi_date,trans_no,trans_date,USER,Remarks,EXAM_APPEAR
YS-N24/24-2400001/2010,25,58.0,0.0,0.0,58.0,29.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,58.0,29.0,INC,N24,,24,,,,,UNKNOWN,,
YS-N24/24-2400002/2010,25,98.0,49.0,46.0,193.0,97.0,A+,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,193.0,97.0,A+,N24,,24,,,302,30/11/2010,UNKNOWN,,
YS-N24/24-2400003/2010,25,94.0,30.0,39.0,163.0,82.0,A,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,163.0,82.0,A,N24,,24,,,328,25/11/2010,UNKNOWN,,
YS-N24/24-2400004/2010,25,68.0,26.0,36.0,130.0,65.0,B,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,130.0,65.0,B,N24,,24,,,335,25/11/2010,UNKNOWN,,
YS-N24/24-2400005/2010,25,78.0,34.0,44.0,156.0,78.0,B+,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,156.0,78.0,B+,N24,,24,,,365,25/11/2010,UNKNOWN,,
YS-N24/24-2400006/2010,25,80.0,0.0,0.0,80.0,40.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,80.0,40.0,INC,N24,,24,,,,,UNKNOWN,,
YS-N24/24-2400007/2010,22,52.0,19.0,34.0,105.0,53.0,C,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,105.0,53.0,C,N24,YS-N24/23-2200015/2009,24,,,166,18/02/2011,UNKNOWN,,
YS-N24/24-2400008/2010,25,64.0,31.0,44.0,139.0,70.0,B+,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,139.0,70.0,B+,N24,,24,014272,,66/014272,27/11/2010,UNKNOWN,,
YS-N24/24-2400009/2010,22,84.0,29.0,32.0,145.0,73.0,B+,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,145.0,73.0,B+,N24,YS-N24/23-2200030/2009,24,,,155,22/12/2010,UNKNOWN,,
YS-N24/24-2400010/2010,25,84.0,30.0,46.0,160.0,80.0,A,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,160.0,80.0,A,N24,,24,,,254,07/12/2010,UNKNOWN,,
YS-N24/24-2400011/2010,22,86.0,33.0,30.0,149.0,75.0,B+,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,149.0,75.0,B+,N24,YS-N24/23-2200107/2009,24,,,159,02/05/2013,UNKNOWN,,
YS-N24/24-2400012/2010,22,82.0,0.0,0.0,82.0,41.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,82.0,41.0,INC,N24,YS-N24/23-2200085/2009,24,,,,,UNKNOWN,,
YS-N24/24-2400013/2010,25,62.0,29.0,39.0,130.0,65.0,B,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,130.0,65.0,B,N24,,24,,,314,17/06/2011,UNKNOWN,,
YS-N24/24-2400014/2010,27,33.0,64.0,57.0,154.0,77.0,B+,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,154.0,77.0,B+,N24,,24,,,148,07/03/2012,UNKNOWN,,
YS-N24/24-2400015/2010,25,80.0,32.0,42.0,154.0,77.0,B+,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,154.0,77.0,B+,N24,,24,,,384,02/12/2010,UNKNOWN,,
YS-N24/24-2400016/2010,22,92.0,42.0,40.0,174.0,87.0,A,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,174.0,87.0,A,N24,YS-N24/23-2300138/2009,24,,,165,13/01/2011,UNKNOWN,,
YS-N24/24-2400017/2010,22,72.0,0.0,0.0,72.0,36.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,72.0,36.0,INC,N24,YS-N24/23-2200045/2009,24,,,,,UNKNOWN,,
YS-N24/24-2400018/2010,27,0.0,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,INC,N24,,24,,,,,UNKNOWN,,
YS-N24/24-2400019/2010,22,50.0,0.0,0.0,50.0,25.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,50.0,25.0,INC,N24,YS-N24/23-2300107/2009,24,,,,,UNKNOWN,,
YS-N24/24-2400020/2010,25,60.0,18.0,42.0,120.0,60.0,B,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,120.0,60.0,B,N24,,24,,,324,26/04/2012,UNKNOWN,,
YS-N24/24-2400021/2010,22,68.0,24.0,32.0,124.0,62.0,B,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,124.0,62.0,B,N24,YS-N24/23-2200244/2009,24,,,176,15/12/2010,UNKNOWN,,
YS-N24/24-2400022/2010,25,80.0,45.0,46.0,171.0,86.0,A,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,171.0,86.0,A,N24,,24,,,382,29/11/2010,UNKNOWN,,
YS-N24/24-2400023/2010,25,80.0,36.0,44.0,160.0,80.0,A,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,160.0,80.0,A,N24,,24,,,397,27/11/2010,UNKNOWN,,
YS-N24/24-2400024/2010,27,0.0,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,INC,N24,,24,,,,,UNKNOWN,,
YS-N24/24-2400025/2010,27,0.0,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,INC,N24,,24,,,,,UNKNOWN,,
YS-N24/24-2400026/2010,22,90.0,0.0,0.0,90.0,45.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,90.0,45.0,INC,N24,YS-N24/22-2200232/2009,24,,,,,UNKNOWN,,
YS-N24/24-2400027/2010,27,0.0,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,INC,N24,YS-N24/22-2200232/2009,24,,,,,UNKNOWN,,
YS-N24/24-2400028/2010,25,58.0,0.0,0.0,58.0,29.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,58.0,29.0,INC,N24,,24,,,,,UNKNOWN,,
YS-N24/24-2400029/2010,25,94.0,48.0,46.0,188.0,94.0,A+,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,188.0,94.0,A+,N24,,24,,,230,27/11/2010,UNKNOWN,,
YS-N24/24-2400030/2010,25,66.0,20.0,40.0,126.0,63.0,B,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,126.0,63.0,B,N24,,24,,,240,25/11/2010,UNKNOWN,,
YS-N24/24-2400031/2010,22,68.0,26.0,36.0,130.0,65.0,B,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,130.0,65.0,B,N24,YS-N24/23-2200237/2009,24,014217,,13/014217,04/12/2010,UNKNOWN,,
YS-N24/24-2400032/2010,25,94.0,38.0,48.0,180.0,90.0,A+,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,180.0,90.0,A+,N24,,24,,,289,27/11/2010,UNKNOWN,,
YS-N24/24-2400033/2010,25,78.0,31.0,44.0,153.0,77.0,B+,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,153.0,77.0,B+,N24,,24,,,216,27/11/2010,UNKNOWN,,
YS-N24/24-2400034/2010,25,48.0,0.0,0.0,48.0,24.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,48.0,24.0,INC,N24,,24,,,,,UNKNOWN,,
YS-N24/24-2400035/2010,25,68.0,15.0,44.0,127.0,64.0,B,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,127.0,64.0,B,N24,,24,,,309,30/11/2010,UNKNOWN,,
YS-N24/24-2400036/2010,25,70.0,17.0,27.0,114.0,57.0,C,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,114.0,57.0,C,N24,,24,,,304,30/11/2010,UNKNOWN,,
YS-N24/24-2400037/2010,25,58.0,18.0,34.0,110.0,55.0,C,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,110.0,55.0,C,N24,,24,014286,,82/014286,,UNKNOWN,,
YS-N24/24-2400038/2010,22,66.0,26.0,32.0,124.0,62.0,B,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,124.0,62.0,B,N24,YS-N24/23-2200075/2009,24,,,182,22/10/2010,UNKNOWN,,
YS-N24/24-2400039/2010,25,82.0,26.0,38.0,146.0,73.0,B+,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,146.0,73.0,B+,N24,,24,,,219,07/12/2010,UNKNOWN,,
YS-N24/24-2400040/2010,25,60.0,36.0,44.0,140.0,70.0,B+,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,140.0,70.0,B+,N24,,24,,,326,25/01/2011,UNKNOWN,,
YS-N24/24-2400041/2010,25,98.0,41.0,42.0,181.0,91.0,A+,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,181.0,91.0,A+,N24,,24,014328,29/10/2011,124/014328,01/03/2011,UNKNOWN,,
