reg_no,batch_code,p1s1,p2s1,p3s1,ts1,as1,gs1,p1s2,p2s2,ts2,as2,gs2,p1s3,p2s3,ts3,as3,gs3,tot,avg,grade,centre,pre_reg_no,session,certi_no,certi_date,trans_no,trans_date,USER,Remarks,EXAM_APPEAR
YS-N24/82-7800015/2025,45,,,,,,,,,,,,,,,,,,,,N24,YS-N24/80-7800015/2025,82,,,,,,,
YS-N24/82-7800014/2025,45,,,,,,,,,,,,,,,,,,,,N24,YS-N24/80-7800014/2025,82,,,,,,,
YS-N24/82-7800042/2025,45,,,,,,,,,,,,,,,,,,,,N24,YS-N24/80-7800042/2025,82,,,,,,,
YS-N24/82-7800037/2025,45,,,,,,,,,,,,,,,,,,,,N24,YS-N24/80-7800037/2025,82,,,,,,,
YS-N24/82-7800025/2025,45,,,,,,,,,,,,,,,,,,,,N24,YS-N24/80-7800025/2025,82,,,,,,,
YS-N24/82-7800028/2025,45,,,,,,,,,,,,,,,,,,,,N24,YS-N24/80-7800028/2025,82,,,,,,,
YS-N24/82-7800102/2025,45,,,,,,,,,,,,,,,,,,,,N24,YS-N24/80-7800102/2025,82,,,,,,,
YS-N24/82-7800030/2025,45,,,,,,,,,,,,,,,,,,,,N24,YS-N24/80-7800030/2025,82,,,,,,,
YS-N24/82-7800095/2025,45,,,,,,,,,,,,,,,,,,,,N24,YS-N24/80-7800095/2025,82,,,,,,,
YS-N24/82-8000059/2025,33,,,,,,,,,,,,,,,,,,,,N24,YS-N24/80-8000059/2025,82,,,,,,,
YS-N24/82-8000034/2025,33,,,,,,,,,,,,,,,,,,,,N24,YS-N24/80-8000034/2025,82,,,,,,,
YS-N24/82-8000035/2025,33,,,,,,,,,,,,,,,,,,,,N24,YS-N24/80-8000035/2025,82,,,,,,,
YS-N24/82-8000022/2025,33,,,,,,,,,,,,,,,,,,,,N24,YS-N24/80-8000022/2025,82,,,,,,,
YS-N24/82-8000044/2025,33,,,,,,,,,,,,,,,,,,,,N24,YS-N24/80-8000044/2025,82,,,,,,,
YS-N24/82-8000079/2025,33,,,,,,,,,,,,,,,,,,,,N24,YS-N24/80-8000079/2025,82,,,,,,,
YS-N24/82-8000002/2025,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/80-8000002/2025,82,,,,,,,
YS-N24/82-8000062/2025,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/80-8000062/2025,82,,,,,,,
YS-N24/82-8000030/2025,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/80-8000030/2025,82,,,,,,,
YS-N24/82-8000013/2025,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/80-8000013/2025,82,,,,,,,
YS-N24/82-8000055/2025,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/80-8000055/2025,82,,,,,,,
YS-N24/82-8000018/2025,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/80-8000018/2025,82,,,,,,,
YS-N24/82-8000065/2025,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/80-8000065/2025,82,,,,,,,
YS-N24/82-8000003/2025,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/80-8000003/2025,82,,,,,,,
YS-N24/82-7800109/2025,43,,,,,,,,,,,,,,,,,,,,N24,YS-N24/80-7800109/2025,82,,,,,,,
YS-N24/82-7800111/2025,43,,,,,,,,,,,,,,,,,,,,N24,YS-N24/80-7800111/2025,82,,,,,,,
YS-N24/82-8000041/2025,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/80-8000041/2025,82,,,,,,,
YS-N24/82-8000040/2025,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/80-8000040/2025,82,,,,,,,
YS-N24/82-8000031/2025,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/80-8000031/2025,82,,,,,,,
YS-N24/82-8000004/2025,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/80-8000004/2025,82,,,,,,,
YS-N24/82-7800018/2025,43,,,,,,,,,,,,,,,,,,,,N24,YS-N24/80-7800018/2025,82,,,,,,,
YS-N24/82-7800013/2025,45,,,,,,,,,,,,,,,,,,,,N24,YS-N24/80-7800013/2025,82,,,,,,,
YS-N24/82-7800006/2025,45,,,,,,,,,,,,,,,,,,,,N24,YS-N24/80-7800006/2025,82,,,,,,,
YS-N24/82-7800035/2025,45,,,,,,,,,,,,,,,,,,,,N24,YS-N24/80-7800035/2025,82,,,,,,,
